id,crop,category,fact_name,value,unit,value_type,context,source_institution,source_title,source_url,source_locator,source_page_number,source_medium,source_value_text,extraction_method,verification_status,verified_on,current_label_or_local_validation_required,notes
verified_0459,Brinjal and dwarf hyacinth bean,Crop calendar,Planting time,November,,text,,Bangladesh Agricultural Research Institute (BARI),আন্তঃফসল হিসাবে বেগুনের সাথে ঝাড়শীমের চাষ,https://baritechnology.org/m/crops/tech_detail/334,"প্রযুক্তির বিবরণ > varieties and seed rate > soil and planting > harvest, yield and finance",,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0460,Potato,Seed,Seed rate,1500,kg/ha,text,,Bangladesh Agricultural Research Institute (BARI),উঁচু গঙ্গাবাহিত প্লাবন ভূমিতে আলু-পেঁয়াজ/ভুট্টা-রোপাআমন ধান ফসল ধারায় সার সুপারিশমালা,https://baritechnology.org/m/crops/tech_detail/346,"প্রযুক্তির বিবরণ > crop sequence, seed rate and fertilizer table > management and yield",,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0461,Mungbean,Fertilizer,Urea,98,kg/ha,number,Kurigram four-crop system fertilizer table,Bangladesh Agricultural Research Institute (BARI),পেঁয়াজ/মুগডাল-পাট-রোপা আমন ধান: কুড়িগ্রাম অঞ্চলের একটি চার ফসল ভিত্তিক উন্নত ফসল বিন্যাস,https://baritechnology.org/m/crops/tech_detail/348,"প্রযুক্তির বিবরণ > fertilizer table > management, harvest and yield",,Official webpage/table,Urea: 98,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0462,Mustard,Variety,Recommended variety,BARI Sarisha-14,,text,,Bangladesh Agricultural Research Institute (BARI),খুলনার উপকূলীয় অঞ্চলে রোপাআমন-সরিষা-মুগডাল একটি উন্নত ফসল ধারা,https://baritechnology.org/m/crops/tech_detail/349,"প্রযুক্তির বিবরণ > উৎপাদন প্রযুক্তি > সারের নাম table > সার প্রয়োগ পদ্ধতি, আন্তঃপরিচর্যা ও ফলন",,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0463,Garlic and Groundnut,Fertilizer,Cow dung,5000,kg/ha,number,Intercropping technology fertilizer package,Bangladesh Agricultural Research Institute (BARI),বগুড়ার চরাঞ্চলে রসুনের সাথে চীনাবাদামের আন্তঃফসল চাষ একটি লাভজনক প্রযুক্তি,https://baritechnology.org/m/crops/tech_detail/350,"প্রযুক্তির বিবরণ > fertilizer table > management > harvest, yield and finance",,Official webpage/table,Cow dung: 5000,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0464,Mustard,Seed,Seed rate,7,kg/ha,text,,Bangladesh Agricultural Research Institute (BARI),সরিষা-বোরো ধান-পাট-রোপা আমন ধান: টাংগাইল অঞ্চলের একটি অধিক উৎপাদনশীল ফসল বিন্যাস,https://m.baritechnology.org/crops/tech_detail/353,প্রযুক্তির বিবরণ > system comparison > varieties and seed rates > fertilizer table,,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0465,T. Aman Rice,Fertilizer,MoP,70,kg/ha,number,Wheat–T. Aman cropping system table; source display labels gypsum inconsistently,Bangladesh Agricultural Research Institute (BARI),গম-রোপা আমন ধান ফসল ধারার সার ও সেচ ব্যবস্থাপনা,https://baritechnology.org/m/crops/tech_detail/357,প্রযুক্তির বিবরণ > fertilizer table > fertilizer timing and irrigation,,Official webpage/table,MoP: 70,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0466,Coconut,Pest management,Reported biological pesticide rate,1,ml/L,text,,Bangladesh Agricultural Research Institute (BARI),নারিকেলের সমন্বিত ফসল ব্যবস্থাপনা,https://baritechnology.org/m/crops/tech_detail/456,প্রযুক্তির বিবরণ > fertilizer timing and sanitation > pest and disease management,,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,True,
verified_0467,Maize and dwarf yardlong bean,Region,Suitable areas — item,Hill districts,,list_item,,Bangladesh Agricultural Research Institute (BARI),আন্তঃফসল হিসাবে ভুট্টার সাথে খাটো জাতের বরবটির চাষ,https://baritechnology.org/m/crops/tech_detail/502,প্রযুক্তির বিবরণ > crop/variety/area > sowing and harvest > fertilizer management > yield,,Official webpage/table,,direct structured extraction of source list item,verified_against_visible_official_source,2026-07-24,False,
verified_0468,Onion,Crop calendar,Transplanting window — end,Last week of December,,date_text,,Bangladesh Agricultural Research Institute (BARI),পেঁয়াজ চাষে সমন্বিত আগাছা ব্যবস্থাপনা,https://baritechnology.org/m/crops/tech_detail/506,প্রযুক্তির বিবরণ > variety/area > planting and harvest > fertilizer rate and application,,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0469,Chia,Nutritional composition,Carbohydrate — reported range,26-41,percent,range,,Bangladesh Agricultural Research Institute (BARI),চিয়া চাষে কৃষিতাত্ত্বিক ব্যবস্থাপনা,https://baritechnology.org/m/crops/tech_detail/518,প্রযুক্তির বিবরণ > nutrient composition > fertilizer description > planting method > suitability,,Official webpage/table,,direct structured extraction of source-reported range,verified_against_visible_official_source,2026-07-24,False,
verified_0470,BR8,Resource availability,Official variety document,Download listed on BRRI page,,text,,Bangladesh Rice Research Institute (BRRI),আউশ ধানের জাত,https://brri.gov.bd/site/page/51edd399-1ba3-4f9c-bf82-125d681b8ff8/আউশ-ধানের-জাত,আউশ ধানের জাত > variety download list,,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0471,BRRI Hybrid dhan09,Variety status,Listed as new BRRI Boro variety,True,,boolean,,Bangladesh Rice Research Institute (BRRI),ব্রি উদ্ভাবিত নতুন বোরো ধানের জাতসমূহ,https://brri.gov.bd/pages/static-pages/699d278d0517136ccaa33510,নতুন বোরো ধানের জাতসমূহ table,,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0472,BRRI dhan113,Release,Release year,2025,year,text,,Bangladesh Rice Research Institute (BRRI),বিগত বছরে ব্রির উদ্ভাবিত ধানের জাতসমূহ,https://brri.gov.bd/site/page/dccbd42b-3258-467b-8b47-fc74e6bd15e1,বিগত বছরে ব্রির উদ্ভাবিত ধানের জাতসমূহ > বছর ও জাতসমূহ table,,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0473,BWMRI Hybrid Maize-2,Silk,Colour,Light green,,text,,Bangladesh Wheat and Maize Research Institute (BWMRI),বিডাব্লিউএমআরআই হাইব্রিড ভুট্টা ২,https://bwmri.gov.bd/pages/static-pages/6922dfff933eb65569e24fc5,জাতের পাতা > জাতের বৈশিষ্ট্য > উপযোগী এলাকা > ফলন,,Official webpage/table,,direct structured extraction,verified_against_visible_official_source,2026-07-24,False,
verified_0474,BARI Hybrid Maize-9,Plant morphology,Plant height — minimum,205,cm,number,,Bangladesh Wheat and Maize Research Institute (BWMRI),বারি হাইব্রিড ভুট্টা ৯,https://bwmri.gov.bd/pages/static-pages/6922def6933eb65569e1ebb3,জাতের পাতা > জাতের বৈশিষ্ট্য > উপযোগী এলাকা > ফলন,,Official webpage/table,,structured parse of source-reported range,verified_against_visible_official_source,2026-07-24,False,
verified_0475,BARI Gom-25,Variety trait,Tillers per plant — reported range,4-5,tillers,range,,Bangladesh Wheat and Maize Research Institute (BWMRI),BARI Gom-25,https://bwmri.gov.bd/site/page/ba774aa2-708e-4438-b977-a206b1113d7b/,জাতের পাতা > জাতের বৈশিষ্ট্য > উপযোগী এলাকা > ফলন,,Official webpage/table,,direct structured extraction of source-reported range,verified_against_visible_official_source,2026-07-24,False,
verified_0476,BARI Gom-26,Variety trait,Tillers per plant — reported range,5-6,tillers,range,,Bangladesh Wheat and Maize Research Institute (BWMRI),BARI Gom-26,https://bwmri.gov.bd/pages/static-pages/6922e073933eb65569e271de,জাতের পাতা > জাতের বৈশিষ্ট্য > উপযোগী এলাকা > ফলন,,Official webpage/table,,direct structured extraction of source-reported range,verified_against_visible_official_source,2026-07-24,False,
